"context","source","target"
"NecromancyTextObj01","Caer Tenarion. Iron Legion XXV. Year 24, Emperor Gwaltrian III"
"Telema_268_Rescue_Answer","You're wearing the flaming sword."
"Telema_269_Rescue_Hector","And I can see you're from the Order of the Beacon."
"Telema_270_Rescue_Cleric","Are you a priest, Hector?"
"Telema_271_Rescue_Hector","Just a humble follower."
"Telema_272_Rescue_Hector","This was given to me by one of your brothers."
"Telema_273_Rescue_Hector","We fought together… he felt like he owed me."
"Telema_274_Rescue_Hector","And he gave me this."
"Telema_275_After_Rest_Fighter","I think we're all ready to go."
"Telema_276_After_Rest_Wizard","Indeed."
"Telema_277_After_Rest_Cleric","I think we're close to the surface."
"Telema_278_After_Rest_Cleric","I can feel it."
"Telema_279_After_Rest_Fighter","All right… let's move."
"Telema_280_Ambush_Fighter","Orcs! Over there!"
"Telema_281_Ambush_Rogue","It's an ambush!"
"Telema_282_Ambush_Fighter","Time to fight!"
"Telema_283_WayBack_Fighter","Hey! Take a look at this."
"Telema_284_WayBack_Cleric","The stone is carved."
"Telema_285_WayBack_Fighter","Are we back near the ruins?"
"Telema_286_WayBack_Cleric","It looks fragile, let's try pushing it."
"Telema_287_WayBack_Fighter","Well done… we're back in the ruins!"
"Telema_288_WayBack_Rogue","So, do you still have that key?"
"Telema_289_WayBack_Hector","Sure."
"Telema_290_WayBack_Hector","Take it."
"Telema_291_Magic_Door_Wizard","Amazing!"
"Telema_292_Magic_Door_Wizard","This room hasn't been opened in a millennium!"
"Telema_293_Magic_Door_Cleric","Those books are falling to pieces."
"Telema_294_Magic_Door_Wizard","Not this one!"
"Telema_295_Magic_Door_Cleric","Look around for other valuables."
"Telema_296_Magic_Door_Rogue","Already doing it!"
"Telema_297_Exit_Temple_Lena","Hey! Here they are!"
"Telema_298_Exit_Temple_Dek","I'll be damned… they're alive!"
"Telema_299_Exit_Temple_Fighter","We told you we'd find him."
"Telema_300_Exit_Temple_Lena","Hector?"
"Telema_301_Exit_Temple_Dek","Lena, wait!"
"Telema_302_Exit_Temple_Cleric","What's going on?"
"Telema_303_Exit_Temple_Lena","That's not Hector!"
"Telema_304_Exit_Temple_Fighter","What?"
"Telema_305_Exit_Temple_Rogue","Then just who are you, friend?"
"Telema_306_Exit_Temple_Hector","Put down your weapons."
"Telema_307_Exit_Temple_Fighter","Why would we do that?"
"Tavern_01_1_Stealth_Normal","This beer tastes like donkey piss. Not that I'm complaining."
"Tavern_01_2_Explorer_Default","Hope I'm not too late."
"Tavern_01_3_Explorer_Normal","Ran into a bit of trouble on the way here."
"Tavern_01_4_Spellcaster_Normal","Take the load off. There's plenty of donkey piss to go around. "
"Tavern_01_5_Spellcaster_Formal","Sit. Relax. Perhaps you'd enjoy a pint of this obnoxious ale?"
"Tavern_01_6_Fighter_Default","Here for the Council job? Join the club. "
"Tavern_01_7_Fighter_Authoritative","If you're here for the Council job, get in line."
"Tavern_01_8_Fighter_Friendly","You're not too late, friend. We're all here for the same reason. "
"Tavern_01_9_Fighter_Default","Apparently, Lord Carran likes to keep people waiting."
"Tavern_01_10_Fighter_Authoritative","Though if this Lord Carran doesn't show up soon, I may go looking for him."
"Tavern_01_11_Fighter_Friendly","Grab a chair. "
"Tavern_01_12_Stealth_Default","Another round, barkeeper. Four of your finest flagons of donkey piss, please!"
"Tavern_01_13_Explorer_Default","Looks like you've been waiting here a while."
"Tavern_01_13_Explorer_Formal","I see you're all making the best of this."
"Tavern_01_13_Explorer_Slang","So is this the job? Getting shitfaced?"
"Tavern_01_14_Spellcaster_Normal","We do what we have to. So what's this trouble you were telling us about?"
"Tavern_01_15_Spellcaster_Formal","Indeed. You mentioned something about some trouble. Would you care to elaborate?"
"Tavern_01_16_Explorer_Normal","Well, I was making my way here… "
"Tavern_01_17_Explorer_Normal","…when three bandits leapt out of the bushes with crossbows. "
"Tavern_01_18_Explorer_Normal","They dragged me off to some decrepit prison… "
"Tavern_01_19_Explorer_Normal","…and tossed me in a filthy cell that smelled of rat piss."
"Tavern_01_20_Explorer_Slang","Well, I was heading down a lonely road… "
"Tavern_01_21_Explorer_Slang","…when three shitheads jumped from the bushes, dragged me off… "
"Tavern_01_22_Explorer_Slang","…and threw my ass in this rundown jail."
"Tavern_01_23_Explorer_Slang","Smelled like some poor bastard had died in there."
"Tavern_01_24_Explorer_Formal","I was heading down the highway, minding my own business…"
"Tavern_01_25_Explorer_Formal","…when three brigands burst out of the bushes and waylaid me."
"Tavern_01_26_Explorer_Formal","They carried me off to some ramshackle prison."
"Tavern_01_27_Explorer_Formal","An Imperial ruin of some sort… "
"Tavern_01_28_Explorer_Formal","Fortunately, the walls were as weak as this mediocre ale we're drinking."
"Tavern_01_29_Explorer_Normal","…Don't know what was holding the place up… "
"Tavern_01_29_Explorer_Slang","…a strong wind coulda taken it down."
"Tavern_02_1_Fighter_Normal","Nice move, that trick with the wall. Glad you're no worse for wear."
"Tavern_02_2_Fighter_Formal","So you escaped unscathed. Well done, my friend!"
"Tavern_02_3_Explorer_Normal","My flagon is empty of ale, and Lord Carran still isn't here."
"Tavern_02_4_Explorer_Cynical","Perhaps someone else can tell a story since it looks like we might be here a while. "
"Tavern_02_5_Explorer_Lawful","This Council needs to get organized. They have no right to keep us waiting like this. "
"Tavern_02_6_Spellcaster_Normal","Have another ale. It's not like you have anywhere better to be."
"Tavern_02_7_Spellcaster_Greedy","I don't mind waiting as long as they pay us for our darned time. "
"Tavern_02_8_Spellcaster_Aristocrat","The Council is likely busy with important matters of state, and we are not, so have patience."
"Tavern_02_9_Spellcaster_Lowlife","You think the Council cares about the likes of us? They'll get to us when they're good and ready."
"Tavern_02_10_Fighter_Normal","Well, let me tell you my story then. I, too, was accosted on the way here, but I faced my foes head on. "
"Tavern_02_11_Fighter_Violent","I have a tale to tell as well. I, too, was attacked, but I put an end to my enemies with blood and pain."
"Tavern_02_12_Stealth_Slang","So what are you waiting for? Spit it out, why don't you?"
"Tavern_02_13_Stealth_Normal","Let's hear it, then. Don't be shy."
"Tavern_02_14_Stealth_Formal","Proceed, then. Everyone enjoys a tale well told."
"Tavern_02_15_Merton_Default","What a bunch namby-pambies! You're lucky you weren't attacked by Soraks!"
"Tavern_02_16_Fighter_Normal","I don't remember anyone asking your opinion."
"Tavern_02_17_Fighter_Violent","Shut your mouth, or I'll shut it for ya!"
"Tavern_02_18_Fighter_Friendly","That's right, buddy. It's always good to be lucky."
"Tavern_02_19_Merton_Default","The Badlands are thick with 'em. Shapeshifting bastards!"
"Tavern_02_20_Stealth_Normal","Never mind him. He's just another drunk Scavenger."
"Tavern_02_21_Stealth_Cynical","Everyone's a critic."
"Tavern_02_22_Stealth_Einar","I'm so tired of stupid drunks ranting about mythical creatures."
"Tavern_02_23_Explorer_Default","Aren't all drunks basically stupid?"
"Tavern_02_24_Spellcaster_Default","Soraks might be legend, but orcs are quite real, and not just in the Badlands."
"Tavern_02_25_Spellcaster_Default","…I stumbled across a secret settlement right here in the Principality."
"Tavern_02_26_Fighter_Normal","What?"
"Tavern_02_27_Fighter_Slang","Bullshit!"
"Tavern_02_28_Fighter_Formal","That is preposterous."
"Tavern_02_29_Spellcaster_Normal","High in the hills, two days west of here."
"Tavern_02_30_Spellcaster_Normal","I left the main road to find a shorter way through… "
"Tavern_02_31_Spellcaster_Normal","And I was making good time… "
"Tavern_02_32_Spellcaster_Normal","…when I dropped through a frickin' sinkhole into a cave."
"Tavern_02_33_Spellcaster_Slang","I was dragging my weary ass up the hills west of here… "
"Tavern_02_34_Spellcaster_Slang","…and decided to leave the road to look for a shortcut."
"Tavern_02_35_Spellcaster_Slang","It was beautiful day. Blue skies. Birds singing. I watched one take wing… "
"Tavern_02_36_Spellcaster_Slang","…and fell right into a blasted hole."
"Tavern_02_37_Spellcaster_Formal","I traveled here from the east, and left the main highway… "
"Tavern_02_38_Spellcaster_Formal","…hoping to save time by traversing the hills."
"Tavern_02_39_Spellcaster_Formal","The views were magnificent, but I should have kept my eye on the path."
"Tavern_02_40_Spellcaster_Formal","Because it gave way beneath my feet, plunging me into gloomy darkness. "
"Tavern_03_1_Fighter_Selfpres","Not sure I would have slept so close to a horde of orcs."
"Tavern_03_2_Fighter_Violence","I would have slaughtered every one of those green-skinned monsters."
"Tavern_03_3_Fighter_Cynical","You slept with a bunch of orcs? That explains the smell."
"Tavern_03_4_Spellcaster_Default","Orcs have a very distinctive stink."
"Tavern_03_5_Stealth_Cynical","I'm beginning to think Lord Carran might be a mythical creature. "
"Tavern_03_6_Stealth_Violence","If Lord Carran keeps us waiting much longer, I might greet him with a dagger."
"Tavern_03_7_Stealth_Lawful","We should bill the Council for all this wasted time."
"Tavern_03_8_Explorer_Default","We've all told a tale of our travels here. All but one of us."
"Tavern_03_9_Stealth_Default","Yes, but I have a good reason for that. It's none of your damn business."
"Tavern_03_10_Fighter_Slang","Come on, now. Don't be a killjoy. We all sang for our supper. Now it's your turn!"
"Tavern_03_11_Fighter_Formal","We can't take up arms together if we don't trust each other. "
"Tavern_03_12_Fighter_Normal","You can't have a true friendship without trust. What are you hiding?"
"Tavern_03_13_Stealth_Default","Fine - you want to know the truth?"
"Tavern_03_14_Stealth_Default","I stopped on the way here to visit an old friend of mine… "
"Tavern_03_15_Stealth_Default","And discovered he was up to his eyeballs in debt with a loan shark."
"Tavern_03_16_Explorer_Normal","Oh, that's not good."
"Tavern_03_17_Explorer_Slang","Sounds like an idiot."
"Tavern_03_18_Explorer_Formal","So he was in dire straits?"
"Tavern_03_19_Stealth_Default","Indeed. He put up a family heirloom as collateral and wanted me to reacquire it."
"Tavern_03_20_Stealth_Default","Because, you see, I can be quite stealthy when necessary. "
"Tavern_041_Carran_NPC","Are you four here to see Lord Carran?"
"Tavern_042_Stealth_Cynical_WRITTEN","We're not here to get drunk."
"Tavern_043_Stealth_Pragmatic_WRITTEN","Who's asking?"
"Tavern_044_Stealth_Violence_WRITTEN","Maybe we're here looking for a fight."
"Tavern_042_Stealth_Cynical","Well, we're not here to drink ourselves to death."
"Tavern_043_Stealth_Pragmatic","Depends on who's asking."
"Tavern_044_Stealth_Violence","Maybe. Or maybe we're here just to raise hell and break heads."
"Tavern_045_Carran_cynical_NPC","Well, thank you for making that clear…"
"Tavern_045_Carran_violent_NPC","A fight, is it? I'm sure we can find an outlet for your… enthusiasm."
"Tavern_045_Carran_NPC","Well, if you are here for Lord Carran of the Legacy Council, that would be me."
"Tavern_046_Fighter_Cynical_WRITTEN","So you're real, then?"
"Tavern_047_Fighter_Lawful_WRITTEN","We're ready."
"Tavern_048_Fighter_Greedy_WRITTEN","We should get paid for waiting."
"Tavern_046_Fighter_Cynical","So you're not a mythical creature after all."
"Tavern_047_Fighter_Lawful","Then we are here at your service, sir."
"Tavern_048_Fighter_Greedy","Fine. I'd like to present you with a bill for the time we just spent cooling our heels."
"Tavern_049_Carran_Cynical","Unlike, say, a sober adventurer?"
"Tavern_049_Carran_Lawful","Very good."
"Tavern_049_Carran_Greedy","Feel free. The Council's bursary enjoys a good laugh."
"Tavern_049_01_Authority_Formal","Might we ask a bit more about this quest of yours, sir, if you please?"
"Tavern_049_01_Authority_Normal","Can you tell us more about the job?"
"Tavern_049_01_Authority_Slang","We kinda need a little bit more info 'bout the job, milord."
"Tavern_049_02_Carran_NPC","Well, I suppose it's better if you know what you're doing. "
"Tavern_049_03_Carran_NPC","What do you want to know?"
"Tavern_049_04_Council_WRITTEN","About the Legacy Council."
"Tavern_049_04_Principality_WRITTEN","About the Principality."
"Tavern_049_04_WhoAreYou_WRITTEN","Are you our employer?"
"Tavern_049_04_ExitLine_WRITTEN","We're good, thank you."
"Tavern_049_04_ExitLine_Audio","We should be going, don't you think?"
"Tavern_049_04_Principality_Choice","What can you tell us about this place, the Principality?"
"Tavern_049_04_Principality_Carran01","We don't exactly have the time…"
"Tavern_049_04_Principality_Carran02","…anyway. The Principality of Masgarth is ruled by Princess Ceiwad Silverflower."
"Tavern_049_04_Principality_Carran03","We are a wealthy state, with fertile lands, and the easiest access to the Badlands…"
"Tavern_049_04_Principality_Carran04","…through a pass called the Copperhead Road."
"Tavern_049_04_Principality_Carran05","We're in the capital, Caer Cyflen, which was once part of the ancient Manacalon Empire of the high elves."
"Tavern_049_04_Principality_Carran06","Hence the magnificent elvish buildings up there in the high town."
"Tavern_049_04_Principality_Carran07","While we don't have a state religion, all of the major faiths on Solasta are represented here…"
"Tavern_049_04_Principality_Carran08","…though we tend to favor Einar, the god of valor and fidelity."
"Tavern_049_04_WhoAreYou_Choice","Are we going to work for you?"
"Tavern_049_04_WhoAreYou_Carran01","Not exactly, no. I'll be your contact with the Legacy Council, which you will serve as deputies."
"Tavern_049_04_WhoAreYou_Carran02","That's why we need to go there and get you sworn in."
"Tavern_049_04_Council_Choice","We hear this is a mission for the Council, but what is it, exactly?"
"Tavern_049_04_Council_Carran01","Dear Maraike! You don't know?"
"Tavern_049_04_Council_Carran02","I'll try to make it simple, but you know - politics…"
"Tavern_049_04_Council_Carran03","The Council includes representatives of the most powerful and influential organizations in the Eastern Kingdoms."
"Tavern_049_04_Council_Carran04","It was created to lead a joint effort to explore the Badlands."
"Tavern_049_04_Council_More_Badlands_WRITTEN","What are the Badlands?"
"Tavern_049_04_Council_More_Badlands_Choice","What are the Badlands, really?"
"Tavern_049_04_Council_More_Badlands_Carran01","Simply put, they are a monster-ridden, chaotic wasteland that used to be the elven empire called Manacalon."
"Tavern_049_04_Council_More_Badlands_Carran02","It was destroyed about a thousand years ago by the great Cataclysm."
"Tavern_049_04_Council_More_Badlands_Carran03","Now, only ruins remain, full of forgotten knowledge, riches, and dangers."
"Tavern_049_04_Council_More_Kingdoms_WRITTEN","What are the Eastern Kingdoms?"
"Tavern_049_04_Council_More_Kingdoms_Choice","Which countries make up these Eastern Kingdoms?"
"Tavern_049_04_Council_More_Kingdoms_Carran01","Simple. The Principality of Masgarth, here, is in the center."
"Tavern_049_04_Council_More_Kingdoms_Carran02","The Snow Alliance lies to the north."
"Tavern_049_04_Council_More_Kingdoms_Carran03","The Kingdom of Gallivan, to the east."
"Tavern_049_04_Council_More_Kingdoms_Carran04","And the New Empire, to the south."
"Tavern_049_04_Council_More_Kingdoms_Carran05","All friendly, more or less, but the peace is fragile."
"Tavern_049_04_Council_More_Organizations_WRITTEN","What organizations are there?"
"Tavern_049_04_Council_More_Organizations_Choice","What are the organizations you mentioned?"
"Tavern_049_04_Council_More_Organizations_Carran01","The Council is… how to put it? A non-governmental organization."
"Tavern_049_04_Council_More_Organizations_Carran02","Meaning that state governments are not represented, to avoid partisanship."
"Tavern_049_04_Council_More_Organizations_Carran03","Instead, there are delegates from the Guild of Antiquarians, the Tower of Knowledge, the Arcaneum, and the Circle of Danantar."
"Tavern_049_04_Council_More_Organizations_Carran04","And the Church of Einar guarantees fairness, led by Marshal Beric Sunblaze and Oathkeeper Leira Kean."
"Tavern_049_04_Council_More_ExitLine_WRITTEN","We know enough."
"Tavern_049_04_Council_More_ExitLine_Choice","I think we know enough now. Thank you!"
